hospital_id,hospital_type,beds,doctors,specialties,lat,lon,catchment_area_h3,ward_id
kml_92,,,,,12.964041,77.584294,"['8860145b03fffff', '88618925a1fffff', '8860145b51fffff', '8860145a25fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8861892e9bfffff', '8860145b05fffff', '8860145b69fffff', '8860145b57fffff', '8860145b11fffff', '886189258dfffff', '88618925a3fffff', '8860145a69fffff', '8860145a41fffff', '8860145b49fffff', '8860145a23fffff', '886189258bfffff', '8861892595fffff', '8860145b0dfffff', '8860145b63fffff', '8860145b59fffff', '8861892e91fffff', '88618925d5fffff', '8860145b6bfffff', '8860145a67fffff', '88618925a9fffff', '8860145a65fffff', '8861892597fffff', '886189259bfffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '8860145a21fffff', '8860145b45fffff', '88618925a7fffff', '8860145b61fffff', '8860145b01fffff', '8861892e97fffff', '8860145b0bfffff', '88618925e7fffff', '88618925d7fffff', '8860145b41fffff', '8861892591fffff', '8861892e99fffff', '8860145a61fffff', '8860145b6dfffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '88618925a5fffff', '8861892589fffff', '8860145a27fffff', '8861892e93fffff', '8860145b55fffff', '8860145a29fffff', '88618925adfffff', '88618925b9fffff', '8860145b5bfffff', '8860145a63fffff', '8860145a05fffff', '88618925b7fffff', '8861892585fffff', '8860145a6bfffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '8860145b09fffff', '88618925bbfffff', '8860145b1bfffff', '88618925e3fffff', '8860145b19fffff', '8860145a2bfffff', '8860145b15fffff', '8861892ed3fffff', '8861892587fffff', '88618925b3fffff', '8860145b1dfffff', '88618925b1fffff', '8860145b4dfffff', '8860145a47fffff', '8860145b5dfffff', '8860145b07fffff', '8860145b39fffff', '8861892593fffff', '8860145b47fffff', '8861892edbfffff', '8860145a45fffff']",ward_10
kml_93,,,,,12.948902,77.563453,"['8860145b51fffff', '8860145a25fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8860145849fffff', '8860145a01fffff', '8860145b57fffff', '8860145b11fffff', '8860145a09fffff', '88618925a3fffff', '8860145a69fffff', '8860145a51fffff', '886014584dfffff', '8860145a41fffff', '8860145b49fffff', '8860145a31fffff', '8860145a23fffff', '8860145a59fffff', '886189258bfffff', '8861892595fffff', '8860145a5dfffff', '8860145b59fffff', '8860145a4bfffff', '88618924a1fffff', '8860145a67fffff', '88618924b7fffff', '88618924b5fffff', '8860145a65fffff', '8861892597fffff', '886189259bfffff', '88618925bdfffff', '88618925abfffff', '8861892599fffff', '8861892581fffff', '8860145a6dfffff', '8860145a21fffff', '8860145a15fffff', '88618924a7fffff', '8860145a3dfffff', '8860145b0bfffff', '8860145a3bfffff', '88618925d7fffff', '8860145b41fffff', '8861892591fffff', '8860145a61fffff', '8860145b13fffff', '8860145a03fffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '8860145a27fffff', '88618924a3fffff', '8860145a0bfffff', '8860145a29fffff', '8860145b55fffff', '88618925b9fffff', '8860145a63fffff', '8860145b5bfffff', '8860145a05fffff', '88618925d3fffff', '88618925b7fffff', '8860145a57fffff', '8860145a6bfffff', '8861892585fffff', '8860145a35fffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '8860145b09fffff', '8860145a55fffff', '88618925bbfffff', '8860145b1bfffff', '8860145b19fffff', '8860145a2bfffff', '8861892587fffff', '8860145a49fffff', '88618925b3fffff', '8860145b1dfffff', '88618925b1fffff', '88618924a5fffff', '8860145a43fffff', '88618924adfffff', '8860145a47fffff', '8860145b5dfffff', '8860145a39fffff', '8860145a1dfffff', '8861892593fffff', '8860145b47fffff', '8860145a07fffff', '8860145a45fffff']",ward_25
kml_94,,,,,12.950785,77.555227,"['8860145b51fffff', '8860145a25fffff', '886189259dfffff', '8860145a4dfffff', '8860145a53fffff', '8861892583fffff', '8860145849fffff', '8860145a01fffff', '8860145b57fffff', '8860145b11fffff', '8860145a09fffff', '8860145a69fffff', '8860145a51fffff', '886014584dfffff', '8860145a41fffff', '8860145a31fffff', '8860145a23fffff', '8860145a59fffff', '8861892595fffff', '8860145a5dfffff', '8860145845fffff', '8860145b59fffff', '8860145a4bfffff', '8860145a5bfffff', '88618924a1fffff', '8860145a67fffff', '88618924b7fffff', '88618924b5fffff', '8860145a65fffff', '8861892597fffff', '886189259bfffff', '88618925bdfffff', '8861892599fffff', '8860145a6dfffff', '8860145a21fffff', '8860145a15fffff', '8860145a11fffff', '88618924a7fffff', '8860145a3dfffff', '8860145b0bfffff', '8860145a3bfffff', '8861892591fffff', '8860145aedfffff', '8860145a61fffff', '8860145a37fffff', '8860145b13fffff', '8860145a03fffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '8860145a33fffff', '8860145841fffff', '8860145a27fffff', '88618924a3fffff', '8860145a0bfffff', '8860145a29fffff', '8860145b55fffff', '88618925b9fffff', '8860145a63fffff', '8860145a05fffff', '8860145b5bfffff', '88618925b7fffff', '8860145a57fffff', '8860145a6bfffff', '8860145a35fffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '8860145b09fffff', '8860145a55fffff', '88618925bbfffff', '8860145b1bfffff', '8860145b19fffff', '8860145a2bfffff', '8860145a17fffff', '8860145a19fffff', '8861892587fffff', '8860145a49fffff', '88618925b3fffff', '8860145b1dfffff', '88618925b1fffff', '88618924a5fffff', '8860145a43fffff', '8860145a47fffff', '8860145b5dfffff', '8860145a39fffff', '8860145a1dfffff', '8861892593fffff', '886014584bfffff', '8860145a07fffff', '8860145a45fffff']",ward_37
kml_95,,,,,12.9504874,77.5960105,"['88618925a1fffff', '8860145b51fffff', '88618925c7fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8861892e9bfffff', '88618925ebfffff', '886189258dfffff', '88618925a3fffff', '8860145a69fffff', '88618925c5fffff', '8861892ed7fffff', '8861892ed9fffff', '8860145b49fffff', '886189258bfffff', '8861892595fffff', '8860145b59fffff', '8861892e91fffff', '88618925d5fffff', '88618925e9fffff', '88618924a1fffff', '8860145a67fffff', '88618925a9fffff', '8860145a65fffff', '8861892437fffff', '8861892597fffff', '886189259bfffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '886189253bfffff', '8860145b45fffff', '88618925d1fffff', '88618925a7fffff', '88618924a7fffff', '8861892517fffff', '88618925cbfffff', '88618925c1fffff', '88618925edfffff', '88618925e7fffff', '88618925d7fffff', '8861892e9dfffff', '8860145b41fffff', '8861892533fffff', '8861892435fffff', '8861892591fffff', '8861892e99fffff', '88618925e5fffff', '8860145a61fffff', '88618925b5fffff', '8860145b4bfffff', '88618925a5fffff', '8861892589fffff', '8861892ed1fffff', '88618925c9fffff', '8861892e93fffff', '8860145b55fffff', '88618925adfffff', '88618925b9fffff', '8860145b5bfffff', '8860145a63fffff', '88618925d3fffff', '88618925b7fffff', '8861892585fffff', '8860145a6bfffff', '8860145b43fffff', '8860145b09fffff', '88618925c3fffff', '88618925bbfffff', '88618925e3fffff', '88618925d9fffff', '8861892ed3fffff', '8861892587fffff', '88618925e1fffff', '88618925b3fffff', '88618925b1fffff', '88618924a5fffff', '88618924adfffff', '8860145b4dfffff', '8861892513fffff', '8860145b5dfffff', '88618925dbfffff', '88618925cdfffff', '8861892593fffff', '88618925ddfffff', '8860145b47fffff', '8861892edbfffff', '8860145a45fffff']",ward_36
kml_96,,,,,12.956525,77.582524,"['8860145b03fffff', '88618925a1fffff', '8860145b51fffff', '8860145a25fffff', '88618925c7fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8861892e9bfffff', '88618925ebfffff', '8860145b69fffff', '8860145b57fffff', '886189258dfffff', '88618925a3fffff', '8860145a69fffff', '8860145a41fffff', '8860145b49fffff', '886189258bfffff', '8861892595fffff', '8860145b0dfffff', '8860145b59fffff', '8861892e91fffff', '88618925d5fffff', '8860145b6bfffff', '8860145a67fffff', '88618925a9fffff', '8860145a65fffff', '8861892597fffff', '886189259bfffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '8860145a21fffff', '8860145b45fffff', '88618925d1fffff', '88618925a7fffff', '88618924a7fffff', '8860145b01fffff', '8861892e97fffff', '8860145b0bfffff', '88618925e7fffff', '88618925d7fffff', '8860145b41fffff', '8861892591fffff', '8861892e99fffff', '8860145a61fffff', '88618925e5fffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '88618925a5fffff', '8861892589fffff', '8861892e93fffff', '8860145b55fffff', '8860145a29fffff', '88618925adfffff', '88618925b9fffff', '8860145b5bfffff', '8860145a63fffff', '8860145a05fffff', '88618925d3fffff', '88618925b7fffff', '8861892585fffff', '8860145a6bfffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '8860145b09fffff', '88618925c3fffff', '88618925bbfffff', '88618925e3fffff', '8860145b19fffff', '8860145a2bfffff', '8861892ed3fffff', '8861892587fffff', '8860145a49fffff', '88618925e1fffff', '88618925b3fffff', '8860145b1dfffff', '88618925b1fffff', '88618924a5fffff', '8860145b4dfffff', '8860145a47fffff', '8860145b5dfffff', '8861892593fffff', '88618925ddfffff', '8860145b47fffff', '8861892edbfffff', '8860145a45fffff']",ward_11
kml_97,,,,,12.940275,77.584267,"['88618924bdfffff', '88618925a1fffff', '8860145b51fffff', '88618925c7fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8861892e9bfffff', '88618925ebfffff', '8860145a01fffff', '8860145b57fffff', '886189258dfffff', '8860145a09fffff', '88618925a3fffff', '8860145a69fffff', '88618925c5fffff', '8860145a41fffff', '8860145b49fffff', '886189258bfffff', '8861892595fffff', '8860145b59fffff', '8860145a4bfffff', '88618925d5fffff', '88618925e9fffff', '88618924a1fffff', '8860145a67fffff', '88618925a9fffff', '88618924b5fffff', '8860145a65fffff', '8861892437fffff', '886189259bfffff', '8861892597fffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '88618925d1fffff', '88618925a7fffff', '88618924a7fffff', '88618924a9fffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '88618924e7fffff', '88618925e7fffff', '88618925d7fffff', '8860145b41fffff', '8861892591fffff', '8860145a61fffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '88618924e5fffff', '88618925a5fffff', '8861892589fffff', '88618924a3fffff', '8860145a29fffff', '8860145b55fffff', '88618925adfffff', '88618925b9fffff', '8860145b5bfffff', '8860145a63fffff', '8860145a05fffff', '88618925d3fffff', '88618925b7fffff', '8861892585fffff', '8860145a6bfffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '88618924abfffff', '88618925c3fffff', '88618925bbfffff', '88618925e3fffff', '88618925d9fffff', '8861892587fffff', '8860145a49fffff', '88618925e1fffff', '88618925b3fffff', '88618925b1fffff', '88618924a5fffff', '8860145a43fffff', '88618924adfffff', '8860145b4dfffff', '8860145a47fffff', '8860145b5dfffff', '88618925dbfffff', '8861892593fffff', '88618925ddfffff', '8860145a45fffff']",ward_32
kml_98,,,,,12.940667,77.584131,"['88618924bdfffff', '88618925a1fffff', '8860145b51fffff', '88618925c7fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8861892e9bfffff', '88618925ebfffff', '8860145a01fffff', '8860145b57fffff', '886189258dfffff', '8860145a09fffff', '88618925a3fffff', '8860145a69fffff', '88618925c5fffff', '8860145a41fffff', '8860145b49fffff', '886189258bfffff', '8861892595fffff', '8860145b59fffff', '8860145a4bfffff', '88618925d5fffff', '88618925e9fffff', '88618924a1fffff', '8860145a67fffff', '88618925a9fffff', '88618924b5fffff', '8860145a65fffff', '8861892437fffff', '886189259bfffff', '8861892597fffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '88618925d1fffff', '88618925a7fffff', '88618924a7fffff', '88618924a9fffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '88618924e7fffff', '88618925e7fffff', '88618925d7fffff', '8860145b41fffff', '8861892591fffff', '8860145a61fffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '88618924e5fffff', '88618925a5fffff', '8861892589fffff', '88618924a3fffff', '8860145a29fffff', '8860145b55fffff', '88618925adfffff', '88618925b9fffff', '8860145b5bfffff', '8860145a63fffff', '8860145a05fffff', '88618925d3fffff', '88618925b7fffff', '8861892585fffff', '8860145a6bfffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '88618924abfffff', '88618925c3fffff', '88618925bbfffff', '88618925e3fffff', '88618925d9fffff', '8861892587fffff', '8860145a49fffff', '88618925e1fffff', '88618925b3fffff', '88618925b1fffff', '88618924a5fffff', '8860145a43fffff', '88618924adfffff', '8860145b4dfffff', '8860145a47fffff', '8860145b5dfffff', '88618925dbfffff', '8861892593fffff', '88618925ddfffff', '8860145a45fffff']",ward_32
kml_99,,,,,12.907442,77.578438,"['88618924bdfffff', '886189259dfffff', '8860145a4dfffff', '8861892431fffff', '8861892583fffff', '8860145a09fffff', '88618924d5fffff', '8861892491fffff', '88618924c5fffff', '8860145a69fffff', '88618924cdfffff', '8860145a51fffff', '88618924ebfffff', '8860145a41fffff', '88618924b1fffff', '88618924bbfffff', '8861892413fffff', '88618924e9fffff', '8860145a59fffff', '886189258bfffff', '8861892595fffff', '8860145a5dfffff', '8860145a4bfffff', '88618925d5fffff', '88618924c7fffff', '8860145a5bfffff', '88618924a1fffff', '8861892487fffff', '8861892497fffff', '88618924b7fffff', '88618924b5fffff', '88618924b3fffff', '8861892437fffff', '886189259bfffff', '8861892597fffff', '8861892599fffff', '8861892581fffff', '8860145a6dfffff', '88618925d1fffff', '88618924a7fffff', '88618924a9fffff', '8861892433fffff', '88618925cbfffff', '88618924c3fffff', '88618924d7fffff', '88618924e7fffff', '88618925d7fffff', '8861892435fffff', '8861892591fffff', '8861892495fffff', '886189248dfffff', '8860145a61fffff', '88618924e1fffff', '88618924e3fffff', '88618924e5fffff', '8861892589fffff', '8861892499fffff', '8861892417fffff', '88618924a3fffff', '8861892485fffff', '886014516dfffff', '88618924c1fffff', '88618925b9fffff', '8860145a63fffff', '886189243bfffff', '88618925d3fffff', '8860145a6bfffff', '8861892483fffff', '8860145a0dfffff', '88618924abfffff', '8860145165fffff', '88618925c3fffff', '88618924b9fffff', '8860145a55fffff', '88618925bbfffff', '886189248bfffff', '88618925d9fffff', '8861892481fffff', '886189249dfffff', '8860145a49fffff', '8861892587fffff', '88618924edfffff', '88618924a5fffff', '8860145a43fffff', '88618924adfffff', '8860145a47fffff', '88618925dbfffff', '8861892593fffff', '88618925ddfffff', '8860145a45fffff', '8861892489fffff']",ward_125
kml_100,,,,,12.950067,77.618355,"['88618925a1fffff', '8861892515fffff', '88618925c7fffff', '886189259dfffff', '8861892427fffff', '8861892583fffff', '8861892e9bfffff', '88618925ebfffff', '8861892511fffff', '886189258dfffff', '88618925a3fffff', '88618925c5fffff', '8861892ed7fffff', '8861892ed9fffff', '8860145b49fffff', '8861892519fffff', '8861892535fffff', '886189258bfffff', '8861892595fffff', '8861892e91fffff', '88618925d5fffff', '88618925e9fffff', '88618925a9fffff', '8861892437fffff', '8861892597fffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '8861892507fffff', '886189253bfffff', '8860145b45fffff', '88618925d1fffff', '88618925a7fffff', '8861892423fffff', '8861892517fffff', '8861892539fffff', '88618925cbfffff', '88618925c1fffff', '88618925edfffff', '8861892ed5fffff', '88618925e7fffff', '88618925d7fffff', '8861892e9dfffff', '8860145b41fffff', '8861892533fffff', '8861892435fffff', '8861892591fffff', '8861892e99fffff', '88618925e5fffff', '8861892e89fffff', '88618925b5fffff', '8860145b4bfffff', '88618925a5fffff', '8861892589fffff', '8861892425fffff', '8861892ecbfffff', '8861892ed1fffff', '88618925c9fffff', '8861892e93fffff', '88618925adfffff', '88618925b9fffff', '8861892e8bfffff', '8861892421fffff', '88618925d3fffff', '8861892eddfffff', '88618925b7fffff', '8861892585fffff', '886189251bfffff', '8861892537fffff', '886189251dfffff', '88618925c3fffff', '88618925bbfffff', '8861892ec3fffff', '88618925e3fffff', '88618925d9fffff', '8861892ed3fffff', '8861892587fffff', '88618925e1fffff', '8861892503fffff', '88618925b3fffff', '88618925b1fffff', '8861892531fffff', '8861892513fffff', '8860145b4dfffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '886189253dfffff', '8861892edbfffff']",ward_129
kml_101,,,,,12.905569,77.563277,"['88618924bdfffff', '886189259dfffff', '8860145a4dfffff', '8860145167fffff', '8860145129fffff', '8860145a53fffff', '8860145a01fffff', '8860145327fffff', '8860145a09fffff', '88618924d5fffff', '8861892491fffff', '88618924c5fffff', '8860145a69fffff', '88618924d1fffff', '8860145a51fffff', '88618924ebfffff', '8860145a41fffff', '88618924b1fffff', '88618924bbfffff', '88618924e9fffff', '8860145a59fffff', '8861892595fffff', '8860145a5dfffff', '8860145325fffff', '8860145a4bfffff', '88618924c7fffff', '8860145a5bfffff', '88618924d3fffff', '8861892487fffff', '88618924a1fffff', '8860145145fffff', '8861892497fffff', '88618924b7fffff', '88618924b5fffff', '88618924b3fffff', '886189259bfffff', '8861892597fffff', '8861892599fffff', '88618924cbfffff', '88618925d1fffff', '88618924a7fffff', '88618924a9fffff', '8861892433fffff', '88618924c3fffff', '88618924d7fffff', '88618924e7fffff', '88618925d7fffff', '8861892493fffff', '8861892591fffff', '8860145169fffff', '8861892495fffff', '886189248dfffff', '88618924ddfffff', '88618924e1fffff', '886014512dfffff', '88618924e3fffff', '88618924e5fffff', '8861892499fffff', '88618924a3fffff', '8860145a0bfffff', '8861892485fffff', '8860145163fffff', '886014516dfffff', '88618924c1fffff', '886014514dfffff', '88618925d3fffff', '886189249bfffff', '8860145a57fffff', '8860145a6bfffff', '886014516bfffff', '8861892483fffff', '8860145a0dfffff', '88618924abfffff', '8860145165fffff', '88618924b9fffff', '8860145a55fffff', '886189248bfffff', '88618925d9fffff', '8861892481fffff', '886189249dfffff', '8860145a49fffff', '88618924edfffff', '88618924a5fffff', '8860145a43fffff', '88618924adfffff', '8860145a47fffff', '88618925dbfffff', '8860145161fffff', '8861892593fffff', '8860145a45fffff', '8861892489fffff']",ward_135
kml_102,,,,,12.923453,77.61351,"['88618925a1fffff', '8861892403fffff', '8861892515fffff', '88618925c7fffff', '886189259dfffff', '8860145a4dfffff', '8861892427fffff', '8861892431fffff', '8861892583fffff', '88618925ebfffff', '886189242dfffff', '8861892511fffff', '886189258dfffff', '88618925a3fffff', '88618925c5fffff', '88618924ebfffff', '8861892439fffff', '8861892401fffff', '8861892ed9fffff', '8861892519fffff', '88618924e9fffff', '886189258bfffff', '8861892595fffff', '88618925d5fffff', '88618925e9fffff', '88618924a1fffff', '8861892405fffff', '88618925a9fffff', '8861892429fffff', '8861892437fffff', '886189259bfffff', '8861892597fffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '886189253bfffff', '88618925d1fffff', '8861892423fffff', '88618924a7fffff', '8861892517fffff', '88618924a9fffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '886189243dfffff', '88618925edfffff', '88618924e7fffff', '88618925e7fffff', '88618925d7fffff', '8861892533fffff', '8861892435fffff', '8861892591fffff', '88618925e5fffff', '88618924e1fffff', '88618925b5fffff', '88618924e3fffff', '88618924e5fffff', '886189242bfffff', '8861892589fffff', '8861892425fffff', '8861892417fffff', '88618925c9fffff', '8861892407fffff', '88618925adfffff', '88618925b9fffff', '8861892421fffff', '886189243bfffff', '88618925d3fffff', '8861892585fffff', '886189251bfffff', '8861892553fffff', '8861892557fffff', '886189251dfffff', '88618925c3fffff', '88618925bbfffff', '88618925e3fffff', '88618925d9fffff', '8861892587fffff', '88618925e1fffff', '8861892415fffff', '88618924edfffff', '88618925b1fffff', '88618924a5fffff', '88618924adfffff', '8861892513fffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '8861892593fffff', '8861892edbfffff']",ward_118
